,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
1/22/20,0.0,0.0,0.0,100000.0,2.0,10.0
1/23/20,0.0,0.0,0.0,99999.85288405635,2.133050917095718,10.014065026552007
1/24/20,0.0,0.0,0.0,99999.69598143948,2.274952829271925,10.02906573124941
1/25/20,0.0,0.0,0.0,99999.52860135879,2.426330474688573,10.045068166522428
1/26/20,0.0,0.0,0.0,99999.35003593269,2.5878240493632156,10.062140017949234
1/27/20,0.0,0.0,0.0,99999.15960936292,2.7600447416441978,10.080345895438429
1/28/20,0.0,0.0,0.0,99998.95657243748,2.9436701322872225,10.099757430235334
1/29/20,0.0,0.0,0.0,99998.74010146233,3.1394451604889557,10.120453377173353
1/30/20,0.0,0.0,0.0,99998.50929826144,3.3481821238870255,10.142519614673962
1/31/20,0.0,0.0,0.0,99998.26319017669,3.57076067856002,10.16604914474671
2/1/20,0.0,0.0,0.0,99998.00073006799,3.808127839027491,10.191142092989226
2/2/20,0.0,0.0,0.0,99997.72079631317,4.06129797824995,10.217905708587216
2/3/20,0.0,0.0,0.0,99997.42219280805,4.331352827628873,10.246454364314452
2/4/20,0.0,0.0,0.0,99997.10364896645,4.619441477006695,10.276909556532791
2/5/20,0.0,0.0,0.0,99996.76381972014,4.926780374666814,10.309399905192162
2/6/20,0.0,0.0,0.0,99996.40128551883,5.25465332733359,10.344061153830571
2/7/20,0.0,0.0,0.0,99996.01455233025,5.604411500172343,10.381036169574095
2/8/20,0.0,0.0,0.0,99995.60205164007,5.977473416789359,10.420474943136892
2/9/20,0.0,0.0,0.0,99995.16214045195,6.375324959231881,10.462534588821194
2/10/20,0.0,0.0,0.0,99994.69310104943,6.799519583199433,10.507379367362715
2/11/20,0.0,0.0,0.0,99994.19260974058,7.252158596547457,10.5552316628721
2/12/20,0.0,0.0,0.0,99993.65849021844,7.7352101229922825,10.606299658568702
2/13/20,0.0,0.0,0.0,99993.08892620812,8.250316864392893,10.660756927484545
2/14/20,0.0,0.0,0.0,99992.48184116076,8.799356875731979,10.718801963503001
2/15/20,0.0,0.0,0.0,99991.83489825352,9.384443565115939,10.78065818135878
2/16/20,0.0,0.0,0.0,99991.14550038958,10.00792569377488,10.846573916637933
2/17/20,0.0,0.0,0.0,99990.41079019815,10.672387376062611,10.916822425777857
2/18/20,0.0,0.0,0.0,99989.62765003447,11.380648079456655,10.991701886067293
2/19/20,0.0,0.0,0.0,99988.7927019798,12.135762624558236,11.071535395646322
2/20/20,0.0,0.0,0.0,99987.90230784139,12.941021185092284,11.156670973506367
2/21/20,0.0,0.0,0.0,99986.95256915259,13.799949287907442,11.247481559490199
2/22/20,0.0,0.0,0.0,99985.93932717273,14.716307812976057,11.344365014291922
2/23/20,0.0,0.0,0.0,99984.85816288715,15.694092993394182,11.447744119456996
2/24/20,0.0,0.0,0.0,99983.70439700723,16.737536415381577,11.55806657738221
2/25/20,0.0,0.0,0.0,99982.4730899704,17.851105018281707,11.675805011315706
2/26/20,0.0,0.0,0.0,99981.15904194007,19.03950109456175,11.801456965356964
2/27/20,0.0,0.0,0.0,99979.75679280573,20.30766228981259,11.935544904456806
2/28/20,0.0,0.0,0.0,99978.26062218283,21.66076160274881,12.078616214417401
2/29/20,0.0,0.0,0.0,99976.66454941289,23.104207385208703,12.231243201892259
3/1/20,0.0,0.0,0.0,99974.96233356345,24.643643342154284,12.39402309438623
3/2/20,0.0,0.0,0.0,99973.14747342806,26.284948531671255,12.567578040255507
3/3/20,0.0,0.0,0.0,99971.21320752632,28.034237364969016,12.752555108707629
3/4/20,0.0,0.0,0.0,99969.15030642982,29.899852946580317,12.949840623603677
3/5/20,0.0,0.0,0.0,99966.94780075623,31.89171066639619,13.160488577376356
3/6/20,0.0,0.0,0.0,99964.59872979387,34.016107909017926,13.385162297105799
3/7/20,0.0,0.0,0.0,99962.09510590573,36.28027022954924,13.624623864725537
3/8/20,0.0,0.0,0.0,99959.42778277324,38.69247030985465,13.879746916894081
3/9/20,0.0,0.0,0.0,99956.58645539643,41.262027958559514,14.151516644994938
3/10/20,0.0,0.0,0.0,99953.55966009382,43.999310111049994,14.441029795136597
3/11/20,2.0,0.0,0.0,99950.33477450236,46.91573082947306,14.749494668152531
3/12/20,2.0,0.0,0.0,99946.89801757765,50.02375130273651,15.078231119601208
3/13/20,3.0,0.0,0.0,99943.23444959371,53.336879846508936,15.428670559766077
3/14/20,10.0,0.0,0.0,99939.32797214312,56.86967190321978,15.80235595365558
3/15/20,10.0,0.0,0.0,99935.16132813694,60.63773004205927,16.20094182100314
3/16/20,11.0,0.0,0.0,99930.71610180475,64.65770395897844,16.62619423626717
