,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
1/22/20,0.0,0.0,0.0,100000.0,2.0,10.0
1/23/20,0.0,0.0,0.0,99999.965209121,2.0347907812085966,10.000000097781612
1/24/20,0.0,0.0,0.0,99999.92981305374,2.0701867489914743,10.000000197264175
1/25/20,0.0,0.0,0.0,99999.89380125357,2.10619844795784,10.000000298477323
1/26/20,0.0,0.0,0.0,99999.8571626376,2.1428369609403974,10.00000040145221
1/27/20,0.0,0.0,0.0,99999.81988633188,2.1801131619018874,10.000000506219399
1/28/20,0.0,0.0,0.0,99999.78196144478,2.218037942417246,10.000000612809503
1/29/20,0.0,0.0,0.0,99999.74337685098,2.256622427761974,10.000000721253793
1/30/20,0.0,0.0,0.0,99999.7041211915,2.2958779769121387,10.000000831584195
1/31/20,0.0,0.0,0.0,99999.66418287363,2.3358161825443715,10.000000943833294
2/1/20,0.0,0.0,0.0,99999.62355007093,2.376448871035869,10.00000105803433
2/2/20,0.0,0.0,0.0,99999.58221072331,2.417788102464395,10.000001174221204
2/3/20,0.0,0.0,0.0,99999.54015253697,2.4598461706082757,10.000001292428468
2/4/20,0.0,0.0,0.0,99999.49736298436,2.5026356029464045,10.000001412691336
2/5/20,0.0,0.0,0.0,99999.4538293043,2.5461691606582395,10.000001535045675
2/6/20,0.0,0.0,0.0,99999.40953850184,2.5904598386238042,10.000001659528012
2/7/20,0.0,0.0,0.0,99999.3644773484,2.635520865423687,10.000001786175531
2/8/20,0.0,0.0,0.0,99999.31863238163,2.681365703339042,10.000001915026068
2/9/20,0.0,0.0,0.0,99999.27198990554,2.7280080483515885,10.000002046118125
2/10/20,0.0,0.0,0.0,99999.22453599036,2.7754618301436103,10.000002179490853
2/11/20,0.0,0.0,0.0,99999.17625647273,2.823741212097958,10.00000231518406
2/12/20,0.0,0.0,0.0,99999.12713695546,2.8728605912980454,10.000002453238219
2/13/20,0.0,0.0,0.0,99999.07716280778,2.922834598527854,10.000002593694452
2/14/20,0.0,0.0,0.0,99999.02631916513,2.973678098271928,10.00000273659454
2/15/20,0.0,0.0,0.0,99998.97459092931,3.0254061887153787,10.000002881980922
2/16/20,0.0,0.0,0.0,99998.92196276836,3.078034201743882,10.000003029896693
2/17/20,0.0,0.0,0.0,99998.86841911667,3.1315777029436793,10.000003180385606
2/18/20,0.0,0.0,0.0,99998.81394417491,3.1860524916015773,10.00000333349207
2/19/20,0.0,0.0,0.0,99998.7585218441,3.2414746666494922,10.000003489261339
2/20/20,0.0,0.0,0.0,99998.70212716452,3.297869187723067,10.000003647763606
2/21/20,0.0,0.0,0.0,99998.6447393991,3.3552567918562253,10.00000380905718
2/22/20,0.0,0.0,0.0,99998.58634425771,3.4136517691130703,10.000003973182222
2/23/20,0.0,0.0,0.0,99998.52692693796,3.473068921862563,10.00000414018033
2/24/20,0.0,0.0,0.0,99998.46647212513,3.533523564778527,10.000004310094546
2/25/20,0.0,0.0,0.0,99998.4049639922,3.5950315248396434,10.000004482969347
2/26/20,0.0,0.0,0.0,99998.34238619982,3.657609141329455,10.000004658850658
2/27/20,0.0,0.0,0.0,99998.27872189638,3.721273265836365,10.000004837785838
2/28/20,0.0,0.0,0.0,99998.21395371793,3.7860412622536357,10.000005019823693
2/29/20,0.0,0.0,0.0,99998.1480637882,3.8519310067793904,10.000005205014464
3/1/20,0.0,0.0,0.0,99998.08103371867,3.918960887916613,10.000005393409836
3/2/20,0.0,0.0,0.0,99998.01284460847,3.987149806473146,10.000005585062933
