,Infected data,Recovered data,Death data,Susceptible,Infected,Recovered
1/22/20,0.0,0.0,0.0,100000.0,2.0,10.0
1/23/20,0.0,0.0,0.0,99999.8446955955,2.096782008300657,10.058522396199452
1/24/20,0.0,0.0,0.0,99999.68187613886,2.198247120631104,10.119876740510556
1/25/20,0.0,0.0,0.0,99999.5111606967,2.3046327015327086,10.184206601770342
1/26/20,0.0,0.0,0.0,99999.33214461766,2.4161908885344365,10.251664493807366
1/27/20,0.0,0.0,0.0,99999.14445878557,2.533151701911143,10.322389512523873
1/28/20,0.0,0.0,0.0,99998.94770787864,2.655761488645102,10.396530632701825
1/29/20,0.0,0.0,0.0,99998.74146779615,2.784284524744757,10.474247679102447
1/30/20,0.0,0.0,0.0,99998.52528565828,2.9190030152447166,10.555711326466223
1/31/20,0.0,0.0,0.0,99998.29867980628,3.0602170942057567,10.641103099512897
2/1/20,0.0,0.0,0.0,99998.06113980235,3.2082448247148223,10.730615372941473
2/2/20,0.0,0.0,0.0,99997.81212642968,3.3634221988850235,10.824451371430218
2/3/20,0.0,0.0,0.0,99997.5510716925,3.526103137855639,10.922825169636655
2/4/20,0.0,0.0,0.0,99997.27737881601,3.696659491792114,11.025961692197566
2/5/20,0.0,0.0,0.0,99996.99042224638,3.875481039886061,11.134096713728999
2/6/20,0.0,0.0,0.0,99996.68954765082,4.062975490355259,11.247476858826259
2/7/20,0.0,0.0,0.0,99996.37407191748,4.259568480443658,11.366359602063907
2/8/20,0.0,0.0,0.0,99996.04328315558,4.465703576421369,11.491013267995772
2/9/20,0.0,0.0,0.0,99995.69644069526,4.681842273584675,11.621717031154937
2/10/20,0.0,0.0,0.0,99995.33277508769,4.908463996256025,11.758760916053745
2/11/20,0.0,0.0,0.0,99994.95148810503,5.1460660977840345,11.902445797183804
2/12/20,0.0,0.0,0.0,99994.55175274043,5.3951638605434855,12.053083399015977
2/13/20,0.0,0.0,0.0,99994.13271320806,5.6562904959353295,12.210996296000388
2/14/20,0.0,0.0,0.0,99993.69346955026,5.9300067094719555,12.376523740274363
2/15/20,0.0,0.0,0.0,99993.23272240785,6.21712145323334,12.550156138913968
2/16/20,0.0,0.0,0.0,99992.74946002389,6.518265064611239,12.732274911496235
2/17/20,0.0,0.0,0.0,99992.24279256588,6.833992220014387,12.92321521410467
2/18/20,0.0,0.0,0.0,99991.71173839358,7.164914745725748,13.123346860682052
